LIPID_NAME	AO_LDLR_1f_chow	AO_LDLR_1m_chow	AO_LDLR_2f_chow	AO_LDLR_2m_chow	AO_LDLR_13f_chow	AO_LDLR_13m_chow	AO_LDLR_5f_WD	AO_LDLR_5m_WD	AO_LDLR_6f_WD	AO_LDLR_6m_WD	AO_LDLR_10f_WD	AO_LDLR_11m_WD	AO_PCSK9_1f_chow	AO_PCSK9_1m_chow	AO_PCSK9_2f_chow	AO_PCSK9_2m_chow	AO_PCSK9_13f_chow	AO_PCSK9_13m_chow	AO_PCSK9_5f_WD	AO_PCSK9_5m_WD	AO_PCSK9_6f_WD	AO_PCSK9_6m_WD	AO_PCSK9_10f_WD	AO_PCSK9_12m_WD	AO_BL6_1f_chow	AO_BL6_1m_chow	AO_BL6_2f_chow	AO_BL6_2m_chow	AO_BL6_13f_chow	AO_BL6_13m_chow	AO_BL6_5f_WD	AO_BL6_6f_WD	AO_BL6_6m_WD	AO_BL6_7m_WD	AO_BL6_10f_WD	AO_BL6_12m_WD	LI_LDLR_1f_chow	LI_LDLR_1m_chow	LI_LDLR_2f_chow	LI_LDLR_2m_chow	LI_LDLR_3m_chow	LI_LDLR_4m_chow	LI_LDLR_5f_WD	LI_LDLR_5m_WD	LI_LDLR_6f_WD	LI_LDLR_6m_WD	LI_LDLR_7f_WD	LI_LDLR_11m_WD	LI_PCSK9_1f_chow	LI_PCSK9_1m_chow	LI_PCSK9_2f_chow	LI_PCSK9_2m_chow	LI_PCSK9_3f_chow	LI_PCSK9_3m_chow	LI_PCSK9_5f_WD	LI_PCSK9_5m_WD	LI_PCSK9_6f_WD	LI_PCSK9_6m_WD	LI_PCSK9_7f_WD	LI_PCSK9_7m_WD	LI_BL6_1f_chow	LI_BL6_1m_chow	LI_BL6_2f_chow	LI_BL6_2m_chow	LI_BL6_3f_chow	LI_BL6_3m_chow	LI_BL6_5f_WD	LI_BL6_6f_WD	LI_BL6_6m_WD	LI_BL6_7f_WD	LI_BL6_7m_WD	LI_BL6_12m_WD	PL_LDLR_1f_chow	PL_LDLR_1m_chow	PL_LDLR_2f_chow	PL_LDLR_2m_chow	PL_LDLR_3m_chow	PL_LDLR_4m_chow	PL_LDLR_5f_WD	PL_LDLR_5m_WD	PL_LDLR_6f_WD	PL_LDLR_6m_WD	PL_LDLR_7f_WD	PL_LDLR_11m_WD	PL_PCSK9_1f_chow	PL_PCSK9_1m_chow	PL_PCSK9_2f_chow	PL_PCSK9_2m_chow	PL_PCSK9_3f_chow	PL_PCSK9_3m_chow	PL_PCSK9_5f_WD	PL_PCSK9_5m_WD	PL_PCSK9_6f_WD	PL_PCSK9_6m_WD	PL_PCSK9_7f_WD	PL_PCSK9_7m_WD	PL_BL6_1f_chow	PL_BL6_1m_chow	PL_BL6_2f_chow	PL_BL6_2m_chow	PL_BL6_3f_chow	PL_BL6_3m_chow	PL_BL6_5f_WD	PL_BL6_6f_WD	PL_BL6_6m_WD	PL_BL6_7f_WD	PL_BL6_7m_WD	PL_BL6_8m_WD
PS 18:0/20:4	0.0590599939	0.0529935033	0.0476378982		0.042175001	0.0450431187	0.0691967123		0.0686525448	0.0823507319			0.0580377209	0.0350218629	0.0410427227	0.0413003078	0.0403432106			0.0435539502		0.0520148251	0.0399298412	0.0329546215		0.0471342537	0.05177414			0.0318949548	0.0338026371	0.0570112472	0.0400196766	0.0474821513	0.0401073177	0.0589266362	0.0874415435	0.0944816269	0.1655726546	0.0666725722	0.0953679623	0.1036364755	0.1131676381	0.0961825954	0.1333327241	0.0771310525	0.1308787974	0.1353804321	0.1075062688	0.0592056457	0.1970700713		0.120952479	0.042711117		0.0984813435	0.1904342337	0.149180237	0.1348319317			0.0942560686	0.1883349078	0.1054453929					0.0955799689		0.0727786791	0.0967720294																																				
PS 18:0/22:4	0.0231762193		0.0196942628	0.0203236031	0.0131148747	0.0153672959	0.0223980298	0.0220347781	0.0197780081	0.0270082378	0.0257257394	0.0222279269	0.026705348	0.0181026966	0.0150759137	0.0165826715	0.0143218527	0.0161014413	0.0251359614	0.0256420156	0.0242524198	0.030367478	0.0186310235	0.0192801305	0.0272802089	0.0196501504	0.0243502649	0.0189079236	0.0193762861	0.0136172135	0.0167048088	0.0234735506	0.0225205014	0.0283392436	0.0213272311	0.0330612982																																																																								
PS 18:0/22:5	0.028202393	0.025146724	0.0217722736	0.0319876551	0.0178340302	0.0243471802		0.0285015131	0.0335797038	0.0337272	0.0290748064		0.0327465755	0.0288468897	0.0234487359	0.026149124	0.0183664381	0.0277338767	0.0286446466	0.0394900574		0.0470124712	0.0243740337	0.0320041571	0.0239714769	0.0294798432	0.0228853582	0.0293888218	0.0189567867	0.0177204078			0.0258882827		0.0253919018	0.0413938972																																																																								
PS 18:1/18:1	0.0062552819	0.0026387132	0.0055892954	0.0083972895	0.0030921466	0.0046790219	0.0134402215	0.0138645953	0.0143305149	0.0152292845	0.0110082843	0.0115657082	0.0082558839	0.0062921663	0.0029346841	0.0031852321	0.0023549255	0.0041229488	0.0105970481	0.013910591	0.0078641704	0.0162626894	0.0090801928	0.0090378092	0.0038124432	0.0036063989	0.0032289796	0.004083998	0.0033052076	0.0038593587	0.0077096407	0.0110790223	0.0117354693	0.0131132943	0.0117218968	0.015386353	0.0010804494	0.0021302913	0.0025565892	0.0006767894	0.002421431	0.0021896042	0.0059941164	0.0070226866	0.0090738338	0.0068319188	0.0060723921	0.0082423981	0.0018472076	0.0010497658	0.0023655369	0.0033561975	0.0024103505		0.0082890675	0.0062731807	0.007682805	0.007767351	0.0074462669	0.0066492009	0.0014566332	0.0028129024	0.0027772513	0.0013178558	0.0019621346	0.0017094824	0.0081022785	0.0133024059	0.0062369439	0.0084188967	0.0058928445	0.0031093499							0.6389159043	1.766086077		1.7880826554	0.2609752903	1.6565252318																								
PS 18:1/20:4																			0.0069496461	0.0089418963	0.0053541792	0.0075957087	0.0058111717	0.0060016591																				0.0199030127		0.0198515198		0.0311657538							0.033942119			0.0356505928	0.0221411626	0.0216690491							0.0260867019	0.0310067309			0.0184747308	0.0184673683																																				
PS 20:4/20:4							0.0020046347	0.0017264125	0.0028102957	0.0013497018	0.0005015525	0.0009399416	0.0010600217		0.0015209658	0.000925439	0.0017970759	0.0012353092	0.0015186942	0.0021779734	0.0016394306	0.0024382422	0.0017533381	0.0005961225							0.0004998542	0.0020675126	0.0012842363	0.0021816541	0.0014070665	0.0011672582																																																																								
PS 22:6/22:6																																					0.0016451549	0.0035572929	0.00470142	0.0032049166	0.0030646304	0.002767287	0.0058698739	0.0025664049	0.0046701056	0.0033286845	0.0060169174	0.0035919364	0.0059623267	0.0030805706	0.0064679955	0.0028488689	0.0036577498	0.0009833776	0.0047056939	0.0027938931	0.0031288431	0.0048594486	0.0032433926	0.0013275343	0.0027033012	0.0001985841	0.0035209998	0.0032959417	0.0026605214	0.0023004558	0.0063213981	0.0061753376	0.0026942407	0.0043809933	0.0013454417	0.0006275319		0.5759725541		0.4195268765	0.8657925564	0.4266977712	1.6983740162	2.0941254446		1.9442328365	2.2809374267	2.7579924674							0.8276789919		0.6946909189	0.6296744235	0.9873540541	0.3147329211									1.2069480141		0.8926896298	1.550066773
SM (d18:0/13:0) (d18:1/12:0-OH)																																																																																0.6126215867	1.0243962041	0.1337598873		0.8509599338													0.3620677352	0.2879503334		0.123654778		0.4476979949						
SM (d18:0/16:0) (d18:1/15:0-OH)																											0.0020351416	0.0007906484	0.0029023867								0.0052490174	0.0055694315	0.00479046	0.0051666001	0.0023917625	0.0032810779	0.0128373436	0.0156757226	0.0271340848		0.0147263883	0.010945324	0.0048870948	0.0041344777	0.0055786165		0.0045723975	0.0052682299		0.0003412744	0.0027351113	0.0015840036	0.001466665	0.0078453238									0.0053463765	0.0028278838		0.0087470578	0.0417464582	0.7110431059	0.6982981435	0.0682677312	0.2934635165	0.360653408			4.6923914797	5.8980387527		5.7095283771																				0.4480152098	0.4882325056	0.2351302081	0.7427296368	
SM (d18:0/17:0) (d18:1/16:0-OH)	0.0025985335	0.0049600222	0.0054999772	0.0054380939	0.0038999748	0.0068705675	0.0022146859	0.0024054688	0.0071106055	0.0072224698	0.0074919459	0.0006262362	0.0027045064	0.002708662	0.0001874116	0.0039081032	0.0048869168		0.0066959045		0.0012665037	0.0041459706	0.0013321685				0.0045265097	0.0063518607	0.0034369428	0.0038883409	0.0017489464	0.0094446619		0.0037793489		1.444417067E-005																																					0.7768109604	0.3574777978	0.5964874035	0.0365529518	0.9572139407				2.470687248	0.8939705707		1.3487724573																								
SM (d18:0/19:0) (d18:1/18:0-OH)	0.0007220404		0.0006620919			0.0017823049																																																																																																						
SM (d18:0/21:0) (d18:1/20:0-OH)																																						0.0042496769	0.0031780299	0.0005313313		0.0047416417							0.0058021725	0.0010984942	0.0035570129	0.0080826471		0.0001370677								0.0038258417	0.0007473446	0.0029094807	0.0018706001	0.0025455548							1.0347011567	0.3909203602		0.2624141712		0.6465889883																				0.2427520673		0.5287970119		0.2447263804						
SM (d18:0/22:0) (d18:1/21:0-OH)																																																	0.0061488913	0.0090770004			0.0116593755	0.0041963335							0.0109589361	0.0029679167	0.0146209951	0.0108052512	0.0095903723	0.0139671666																				0.1440429984	1.1732517467	1.3915618232		1.5522966594																		
SM (d18:0/23:0) (d18:1/22:0-OH)							0.0020103582	0.0035830129	0.0049557797	0.0070081308	0.0027395851	0.002492558																																																													0.783450115	0.5488823249	0.0379725729			0.8364620577																														
SM (d18:0/24:0) (d18:1/23:0-OH)	0.000509449	0.001596005	0.0001341687	0.0011769577	0.001156276	0.000479873	0.003107607	0.0044163491	0.0009416293	0.0079594802	0.0049639967														0.0003844371	0.0014959527	0.0011166696		0.0011621258								0.0057361721	0.0099824889	0.0098084192	0.0048269964	0.0050432202	0.0146622388	0.0072341999	0.0070663049	0.0082099804	0.0060163009	0.0057438288	0.0028425666	0.0120629261	0.0020896341	0.0106814549	0.0048009561	0.0020558	0.0006174361	0.0028848998	0.0018687907	0.0021592146	0.0072003348	0.0047753898	0.0007069971	0.0090030576	0.0069027995	0.0019792303	0.005995591	0.0059095303	0.0069710068	0.0001942714	0.0072958077	0.0047768027	0.0043685157	0.0022984283		2.57670029	2.4374176259	0.5293032254	0.4514797318		0.907077298		3.3412211801	2.9138589446	3.5836436962				0.5351871145	0.3162661678	0.5480183788		0.2153757053		0.4993479917		0.5081885272		0.3725891603	0.5932223241	1.0435257888		0.2171206294	0.4949792927	0.9158171127	0.7288151552	1.2993220727	0.8059514422	1.5113725839	0.1230876604	1.3207128066
SM (d18:1/14:0) (d18:1/13:1-OH)	0.0023370791	0.0021618191	0.0021715143	0.0025713955	0.0022951663	0.0017502352	0.0120822287	0.0125300773	0.0110955153	0.0152784734	0.0100767467	0.0102179541	0.0024565193	0.0021386477	0.0012167476	0.002250261	0.0013551412		0.0042614008	0.0061252377	0.0047713516	0.0076288412	0.0040401932	0.0046061628	0.0016019471	0.0018856705	0.0016217149	0.0019253704	0.0017226948	0.0021070269	0.0028126544	0.0072448921	0.0057677518	0.0060521058	0.0041268286	0.0064365463							0.008422571	0.0041459296	0.0143211234	0.0076054735	0.010008751	0.0018185789	0.0011286268		0.0016528183	0.0007694385	0.0029986747		0.0024312347	0.0017132004	0.003920397	0.0025924584	0.0057204102	0.0020262554							0.0026854005	0.0032288384		0.0041412891		0.0005848886	1.4107776926	1.0479034669	1.1231409703	0.8317185717	0.9866367315	0.5311384768		12.0850605265	15.6548419066	16.0835757825		13.3513342855			0.1896894459	0.2765915016		0.2849199277		0.8777606236		2.1107141508		1.2645475911	0.4009990538	0.1099835966		0.2807546491	0.2480033676	0.5491847313	2.6808607593	3.0814683789	2.2300967217	2.3151648078	2.4878288734	2.4877936959
SM (d18:1/14:1) (d18:1/13:2-OH)							0.0012930529	0.0017140381	0.0012686717	0.0010467969	0.0009804228	0.0005053851							0.0005421424	0.0008076189	0.0003664606	0.0008787761		0.0005798928									0.0003740145	0.0006966525	0.000619787	0.0006307668																																												1.6712417536	1.5570127208	1.2642346293		1.6788032775								0.2014819548		0.5648430114		0.2399422925							0.7432607095	0.7626416456	0.3579089669	1.10322672	1.0462021642	1.3835383811
SM (d18:1/15:0) (d18:1/14:1-OH)	0.0027628932	0.002758563	0.0028138065	0.0037630493	0.0030696514	0.0027283284	0.0163843627	0.0180825275	0.0187982799	0.0255047706	0.0137855829	0.016901005	0.0024047974	0.0020305813	0.0017676024	0.0025327231	0.0012550256		0.0036239326	0.0049936436	0.0043333179	0.0059233897	0.0033332924	0.0030574917	0.0020280057	0.0022818262	0.0014176008	0.0011270282	0.0022747874	0.0005653501	0.0023574377	0.0082394536	0.0045838321	0.0032269666	0.0034308392	0.0043933489	0.0031237606	0.003250311	0.0067024119	0.0035662349	0.0026010255	0.0033978794	0.0160474821	0.0112943235	0.0240323959	0.015886389	0.0175008853	0.008857044	0.0040815746	0.0016564715	0.0051590981	0.0016785226	0.0056492006	0.0016645171	0.0076000679	0.004130581	0.006228114	0.0039490558	0.0068916459	0.0052221379	0.0038650905	0.0022621698	0.0044942697	0.0018899144	0.0042910014	0.0023946024	0.006006268	0.0098706577	0.0022401007	0.0079884727	0.0028252387	0.0019903892	3.8369278976	2.7667028228	4.1231225481	2.2644722907	3.391724318	2.0978319857		23.7198380841	27.1932653987	24.7067720866		22.685774938		0.5082204242	0.5219372181	0.4791482398		0.4119792532		1.4189711264		2.3409971663		1.6191219117	0.9809416472	0.6423997936		0.6769576571	0.7859964825	0.6075321243	3.6922564164	3.2351526525	2.690499041	3.1174403318	3.0935793977	3.3659613216
SM (d18:1/16:0) (d18:1/15:1-OH)	0.2415996622	0.2601457171	0.2349064477	0.3083904375	0.1959051146	0.2510564757	0.4915333114	0.5317076116	0.4701171506	0.7099218537	0.440124367	0.4419138986	0.2848733684	0.2456983354	0.1902086157	0.2740348996	0.1612325418		0.1882419811	0.2670891673	0.2005816968	0.3017225555	0.142835901	0.1601890609	0.2141661317	0.2809388961	0.1975886619	0.2620252929	0.2702953733	0.1793150597	0.1337048347	0.2225804251	0.2059636643	0.2400617298	0.1758930483	0.2340578645	0.1151719449	0.0975312909	0.1379119022	0.0858967922	0.0822421797	0.1038827504	0.2915499969	0.1911313419	0.4313018095	0.244284892	0.307438218	0.1395895538	0.1451461601	0.0831621219	0.1497924259	0.0919657496	0.1378218992	0.0702396892	0.1338257177	0.0923604018	0.1195716371	0.0941653928	0.1336511962	0.0987071253	0.1320610882	0.080238711	0.1438839913	0.0751005314	0.133042005	0.0773796315	0.1187513777	0.1984432377	0.0693963454	0.1540955743	0.0732303005	0.0597396684	66.7622254075	46.1095319944	66.367218489	54.0290534851	47.6869004046	46.4270252489		274.0399426493	320.6811930653	295.5025027459		253.1266631587		14.5579848812	10.9677139251	8.5385912432		6.5834296769		18.4797310545		29.5673431876		19.1115831666	17.1802531726	14.1347505264		12.7985191551	18.7015412791	14.4948528451	38.7810853167	37.7585973189	37.6832877512	31.613952455	46.4491690294	40.9454464786
SM (d18:1/16:1) (d18:1/15:2-OH)	0.0180777097	0.0219558501	0.0203661928	0.0222387785	0.0165923365	0.0217128302	0.0315015625	0.0395845227	0.0299557591	0.0446742535	0.027281367	0.0344433101	0.0195273711	0.0204957217	0.0155588829	0.0306335242	0.013163933		0.0140351724	0.0176671065	0.0173924228	0.023061752	0.0116804509	0.0127390906	0.0159816978	0.0241580948	0.0147271553	0.0195340136	0.0210169348	0.0148859539	0.0090430908	0.0153023596	0.0161767236	0.0178388327	0.012239222	0.018893255	0.004221709	0.0040381769	0.0032562647	0.0025882374	0.0032045113	0.0031763609	0.0085937649	0.0072522666	0.012929859	0.0113288264	0.0119390577	0.0060960076	0.0036549443	0.0011028656	0.0040200041	0.0021573847	0.0028296293	0.001550751	0.0036429634	0.003458409	0.0025463416	0.000921211	0.0034331836	0.001576111	0.0023837052	0.0023553859	0.0025124871	0.0016035653	0.0019514408	0.0028392	0.003243581	0.0033632695	0.0012727082	0.0034389019	0.0018073204	0.0012198684	6.1113717124	6.103124476	5.9271201717	6.5022004054	6.0437269286	6.742655463		26.6222709963	22.4059343733	29.5245448859		28.3731825904		2.1476502533	1.2434791455	1.5357235357		1.5348131781		4.2460559569		6.0245529397		4.6668138879	2.246005186	3.0915353631		2.3744289822	1.8375130466	2.5546401057	4.7808965784	4.0084794606	6.2545235168	4.1071117233	6.1175431591	6.6148781393
SM (d18:1/17:0) (d18:1/16:1-OH)		0.0031758366			0.00136418	0.0038236475	0.0107345302	0.0066273128	0.0039893331	0.0082535284	0.0117455424	0.0056429199							0.0048371736	0.004185916	0.0036455694	0.0056418188	0.0026928889	0.0049338984	0.0011398482	0.0029577373	0.0019389703	0.0008261418	0.001736542	0.0020051871	0.0018460666	0.0125912336	0.0017836321	0.001891822	0.0032371247	0.0037291139							0.0052484823		0.0078916605	0.0023073141	0.0044643942		0.00145227	0.00058408	0.0013003834	0.0008494212	0.0017321457	0.0011695556	0.0017874126	0.0010022771	0.0015371505		0.0024202698	0.0006588455	0.0015197514	0.0006942475	0.0013914452	0.0004955172	0.0014959573	0.0003442843							0.209380846	0.2497844068	0.5468301885	0.7977268174	0.5639702389	0.4137084097		1.9157570342	6.5822226205	2.9349561076		2.1919723371																			0.504635154	0.5302630203		0.5484387173	0.4037379414	0.4532539606
SM (d18:1/18:0)		0.0378562198	0.0455535142	0.0511554578		0.0426807179							0.0847455823	0.0435001265	0.0483464571	0.0429903175																0.0581561419	0.0397477242		0.0326834295																																								10.0309585353	2.1830568657	3.7525085498	2.7301856402																														
SM (d18:1/18:1)	0.0089501396	0.0097211004	0.0114399272	0.0087035226	0.0082737283	0.0102898136	0.0097574537	0.0128932773	0.0128606484	0.0118931031	0.0105335463	0.0104152967		0.0085159004	0.0085673777	0.0095331466			0.0098898006	0.0116983838			0.0082820839	0.0053645636	0.0082903054	0.0108712918	0.008029527	0.012429794	0.0096577403	0.0075622439	0.0049401217	0.0128669794	0.0109817207	0.0099274607	0.00901733	0.0108801907																																					1.7577332578		3.3195897224		0.9411784362	1.0673131759		5.7755564268	11.5661438792	9.8720368914		6.586587687													0.9157208254	0.4687491426		0.3276610452		0.2515674938	2.2313096522	3.053516156	1.1235732925	1.8817412427	1.8560429494	1.2744841897
SM (d18:1/18:2)																																																																																1.624819881	1.4600191694	1.2416114833		2.2522053672																			0.6737856626	0.3041508305	0.5626268169	0.4862198919	0.6219478232	0.6905640401
SM (d18:1/21:0) (d18:1/20:1-OH)	0.0013735946	1.958705693E-005	0.0002570227	0.0029911177		0.0010826744																																																																																																						
SM (d18:1/22:0) (d18:1/21:1-OH)																										0.0178244086	0.0351004225	0.0219090857	0.0221458224			0.0407491491	0.0157197502	0.0260990171																																																																										
SM (d18:1/23:0) (d18:1/22:1-OH)	0.0123569599	0.0157625801	0.0093070117	0.0213757207	0.0138365879	0.0138609804	0.0260073897	0.0436471143	0.029838981	0.0411541227	0.0265685481	0.0368876088	0.0169652382	0.0112374397	0.0104300427	0.0095389626	0.0102558612		0.0213039301	0.0130274974	0.012374155	0.0162988614	0.0153395503	0.0183371394	0.0101697668	0.0116754923	0.0128985374	0.0132416073	0.0144167143	0.0110240089	0.0143535871	0.0164145478	0.0159113973	0.0141268626	0.0157280403	0.0192938942	0.0360238493	0.0381531977	0.0594662989	0.0237410922	0.039259818	0.0371818214	0.0479573609	0.0334553298	0.061803523	0.0279193399	0.0403541855	0.0420257395	0.0436609048	0.0357679357	0.0574663284	0.0377316493	0.042461382	0.0407407283	0.0368754683	0.0319202402	0.0595914192	0.0487214441	0.0510542338	0.0447753611	0.0398330604	0.0303687823	0.0604018192	0.025612673	0.0518490796	0.0267330446	0.0421365906	0.0670985938	0.023387304	0.0622998953	0.0175764195	0.0279733631	8.5041128038	6.7915266423	6.7162684185	5.5575943365	6.080050124	4.7370828294		37.4137638465	27.7324540382	22.7660753423		31.4766365481		0.9135263446	0.6499231534	1.0598114546		0.8178413546		1.8080208237		4.7821592096		4.0229933007	2.8364188341			1.2432259677	1.0000027218	0.8716370131	4.5791202568	5.8534748924	4.9327875725	4.1059419685	5.8928103347	3.0731702983
SM (d18:1/23:1) (d18:1/22:2-OH)	0.0039772604	0.0056969239	0.002879193	0.004004168	0.0029373301	0.0033008808	0.011813941	0.0195034268	0.0153836416	0.0187811068	0.0140881336	0.0171701145	0.0039865577	0.0031177828	0.0025186881	0.0011153717	0.0019685834		0.0087809316	0.0071284571	0.005732172	0.0088804166	0.0042819501	0.0066961129	0.0027732668	0.0040991716	0.002771484	0.0032887985	0.0024195746	0.0013734385	0.0049645974		0.0097071483	0.0070070545	0.0049974764	0.0057679853	0.0132194555	0.0152395594	0.0150213532	0.0129106948	0.015168307	0.0130626051	0.0044206595	0.0107144001	0.0227931397	0.0103651053	0.0152325325	0.0012170917	0.0136469623	0.0079231193	0.0146764777	0.0107330979	0.019766753	0.0081175678	0.0093337667	0.008300145	0.0129784448	0.0105498628	0.0110710339	0.0114681573	0.0122178756	0.0104287985	0.0132700725	0.0096081781	0.0158540699	0.0075385512		0.0127123972		0.0116592557	0.0046508866	0.00144489	3.7025618187	3.7140845153	4.3741764351	2.7304697334	4.6246537006	3.3052922929		30.7827508687	15.4699431706	13.9629584888		21.4841356085		1.2947989617	0.2775354418	0.717811554		0.5398740778		3.851685964		3.9265672258		4.0238291893	1.9392715112			0.9495295805	0.4632348616		2.3587624033	3.9562771915	3.524909864	2.4370619862	5.1266383693	4.6690792987
SM (d18:1/24:0) (d18:1/23:1-OH)	0.0616301294	0.0775176106	0.0552199508	0.0809842367	0.0521143852	0.0657092726	0.1074561671	0.118922202	0.103143243	0.1383119527	0.0986793084	0.0908932017	0.0756856223	0.074460685	0.0541236512	0.0770959673	0.0600713677		0.0614858628	0.0509630046	0.0503538849	0.0759105767	0.0429976237	0.0478594272	0.0592722441	0.0763616803	0.0576543956	0.0763065676	0.0662802372	0.0548864121	0.0416235561	0.0483117328	0.0426681673	0.049981843	0.0445338137	0.0610662234	0.0369167963	0.0790186954	0.0692380198	0.0703439387	0.0953086154	0.1209953241	0.0526090657	0.0421466401	0.0707325725	0.0407830087	0.0711167711	0.0300810776	0.0830318046	0.1126172165	0.1152740975	0.1011212317	0.0543569943	0.099007475	0.0373092382	0.0369706818	0.0522141077	0.0463969785	0.045383674	0.0511457635	0.0668884186	0.0705977016	0.083735374	0.0724625001	0.0707136144	0.0504752151	0.0435719905	0.0698470758	0.0182453749	0.0562831126	0.0146974356	0.01810702	11.3679479983	17.7083124041	10.187217998	17.3232665149	9.9375183396	10.3274040345		32.3461514271	29.8225524647	21.2768198274		39.0431607908		3.5323392829	1.6448167919	3.3827747003		2.8248266191		4.2022084713		5.4974403717		3.6266111009	3.4728992062	3.5811123968		4.3821500017	3.2735056886	4.5665518854	5.6877818889	5.8495406255	5.4204655654	5.3256664149	4.4800671085	5.6084949807
SM (d18:1/24:1) (d18:1/23:2-OH)	0.1100725674	0.1343012633	0.1014920566	0.1482475118	0.0878038736	0.1000383176	0.262106068	0.3217537976	0.2704476495	0.3430692667	0.2584956598	0.2589901435	0.128068701	0.1211054801	0.0799635171	0.1202193295	0.0903967915		0.1129197455	0.1537467979	0.1153427532	0.1986013672	0.0989109663	0.0977364251	0.0972573536	0.1183948284	0.0890725833	0.1223625561	0.1058798048	0.0890692309	0.0903997335	0.0894220491	0.1375848024	0.1346346101	0.1080460518	0.1596169037	0.1052786259	0.1257595593	0.1672485763	0.0838478361	0.1196737496	0.1383508454	0.1312376713	0.1166869429	0.2092578229	0.1337571323	0.1846485436	0.0472338433	0.1690767916	0.1265705434	0.2348130707	0.1319798673	0.1460906529	0.0874277081	0.0987897217	0.082265091	0.1029576167	0.0882394762	0.0570897345	0.087494675	0.1424263944	0.1072464363	0.1915050763	0.0974074741	0.1676708734	0.1003709063	0.082193874	0.1489136395	0.0571028967	0.1258053173	0.0611529542	0.0442650538	46.9067752925	45.4066309409	42.5037679742	46.4443990145	41.9526140191	34.1374802806		159.2527838239	134.7554715649	147.4750472294		155.1972577614		9.0460865034	6.3761277614	10.7459975022		6.3925019129		20.7155385452		25.1529362028		18.4207049357	15.0133864544	12.5513827281		11.217308538	12.1315512089	13.5154288037	21.1617733381	22.3797754795	21.6839645553	14.6243910242	31.2562181025	41.3738893817
SM (d18:1/24:2)	0.0201922354	0.0148946279	0.0202307118	0.0032863638	0.0111862749	0.0157609526	0.0273694876	0.0335523101	0.0140008927	0.0274127905	0.0154425619	0.0333197344	0.015281377	0.0166244625		0.0261581421				0.007444404	0.0031824026	0.0114102266		0.0063798212		0.0049677343	0.0250820707	0.019773899	0.0019738087	0.0179758722																																																																														
SM (d18:1/26:0) (d18:1/25:1-OH)	0.0006822617	0.0016366025	0.0003431931	0.0010695977	0.0005401229	0.0001455369		0.0014152139	0.0015564449	0.0020200854	0.0017430369	0.0016652314	0.001167885	0.001347783	0.0015024546	0.0013260331	0.0004926863								0.0008111593	0.0012842661	0.0012479092	0.0006696943	0.0008677047								0.0011824324	0.0008872065	0.003121366	0.0009168997	0.0009201191		0.001049339		0.0025166972		0.0011102319		0.002241856	0.0013258285	0.0035536198	0.0021051816	0.0021678704	0.0004671598							0.0037007394	0.0011444091		0.0024910596	0.0003636673	0.0015671583	0.0018665754	0.001636063	0.0009365522	0.0012372169																						0.3880272416		0.6360819994		0.2010110228							0.1618356708	0.2290302171		0.2233738873	0.5286482678	
SM (d18:1/26:1) (d18:1/25:2-OH)	0.0018479389	0.001606548	0.0006559158	0.0014425847	0.0017557375	0.0006864329	0.0024450489	0.0023243351	0.0036238094	0.0014942081	0.0025060703	0.0026199498	0.0020129886	0.0013741352	0.0018918729	0.0012830934	0.0008738234		0.001020498	0.0009277862	0.0010563543	0.0023968706	0.0007718954	0.0008193253	0.001147506	0.0030166258		0.0005288361	0.001484894	0.0011012581	0.0004714875		0.0032521612	0.00132791	0.0008689261	0.001935923		0.0016556381	0.0029028864	0.0006119458		0.0021574189	0.0018114828	0.0005526937	0.001798755		0.0020239196	0.0007139572	0.0017007903		0.0019239529	0.0039135835	0.0018770201	0.0020361218	0.0011778113	0.0005699043	0.0016416686	0.0008168134	0.0017315237		0.0047869929	0.0010890278	0.0002928165	0.0012244619	0.0026347539								0.413560452	0.3294562242	0.3692025119	0.4831945111	0.3152799896	0.0289218898																														
TAG 48:0 total (16:0/16:0/16:0)	0.179621178	0.2067089247		0.1613835515	0.0958760782	0.1708100531	0.3295832888	0.2589708794	0.2120748988	0.4437651225	0.3103292452	0.241141447		0.2021510347	0.2071421398	0.2613213822			0.2625660352	0.0786229402	0.0699121783	0.1341598576	0.397652868	0.1829603718	0.2011636236	0.1491931598	0.4032944615	0.229500572	0.171035868	0.1828655433	0.235383193	0.0926009063	0.1665100845	0.4123223491	0.1690992908	0.1549974966	0.0036771661	0.0014522348	0.0078128991		0.0098194242	0.0035049549	0.025892407	0.0678141514	0.0346664106	0.0358691778	0.0436219542	0.1022511146		0.0026723275	0.0071037689	0.0026977651	0.0026691626	0.0018213693	0.0425220912	0.0181122562	0.0603905969	0.0505611089	0.0310524515	0.0313060981	0.0046584591	0.002397715	0.003084943	0.002361089	0.0029818936	0.0016989749	0.0373320037	0.0338018656	0.1110834424	0.0448954412	0.054376244		1.2901829181	3.3258656783	0.9219524392	1.7478657546	3.0138838156	2.5640295533	33.0606414521	58.7859144188	67.1067750854	172.8575881487	57.3243760743	96.98044131	0.5735107241	0.9548068089	0.6297528758	0.8583599887	1.1503013233	1.2012415107	0.5754415122	1.0895448858	1.8109560831	2.6531190949		1.6741545519	1.3750233775	1.1317944586		1.537429916	1.3434502088	0.8135454522	0.5479592381	0.5187227352	0.5312530148	0.4572656598	1.5925277243	
